id,type,mission_category_id,name,panel_name,priority,orderer_id,description,target_value,display_target_value,target_100_value,conditions,link_to,area_id,z_battle_stage_id,origin_episode_id,origin_battle_id,start_at,end_at,end_at_hidden
90974,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] 
Clear any Dokkan Event 3 times!",,91592,6,"Clear any stage of 
a Dokkan Event 3 times!",3,,,"{""area_category_ids"": [10]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90975,Mission::CardAwakeningMission::DokkanCountMission,4,"[Part 2] 
Dokkan Awaken 1 character!",,91592,6,Dokkan Awaken any character!,1,,,{},,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90976,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] 
Win any Extreme Z-Battle once!",,91592,6,"Defeat any enemy in 
Extreme Z-Battle once!",1,,,"{""battle_types"": [""z_battle""]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90977,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] 
Win any Extreme Z-Battle 3 times!",,91592,6,"Defeat any enemy in 
Extreme Z-Battle 3 times!",3,,,"{""battle_types"": [""z_battle""]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90978,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] 
Win any Extreme Z-Battle 5 times!",,91592,6,"Defeat any enemy in 
Extreme Z-Battle 5 times!",5,,,"{""battle_types"": [""z_battle""]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90979,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] 
Win any Extreme Z-Battle 7 times!",,91592,6,"Defeat any enemy in 
Extreme Z-Battle 7 times!",7,,,"{""battle_types"": [""z_battle""]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90980,Mission::CardAwakeningMission::OptimalStepMission,4,"[Part 2] Perform 1 
step of Extreme Z-Awakening!",,91586,6,"Perform 1 step of 
Extreme Z-Awakening 
on any character!",1,,,{},,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90981,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] Clear a stage 
under special cond. once!",,91592,6,"Come join the Quests and Events, 
and clear any stage once 
with at least 2 ""Exploding Rage"" 
Category characters on your 
team (Friends do not count)! 

* World Tournament and 
Ultimate Clash excluded.",1,,,"{""all_card_category_ids"": [47, 47]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90982,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] Clear a stage 
under special cond. 3 times!",,91592,6,"Come join the Quests and Events, 
and clear any stage 3 times 
with at least 2 ""Exploding Rage"" 
Category characters on your 
team (Friends do not count)! 

* World Tournament and 
Ultimate Clash excluded.",3,,,"{""all_card_category_ids"": [47, 47]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90983,Mission::CompleteMission,4,"Complete all the Astonishing 
Progress Special Missions!",,91592,6,"Complete all the missions 
from Part 1 and Part 2 of 
the ""Astonishing Progress! 
Explosive Strength 
Special Missions""! 
(Daily Missions excluded)",24,,,"{""mission_ids"": [90959, 90960, 90961, 90962, 90963, 90964, 90965, 90966, 90967, 90968, 90969, 90970, 90971, 90972, 90973, 90974, 90975, 90976, 90977, 90978, 90979, 90980, 90981, 90982]}",,,,,,2020-06-26 06:30:00,2020-07-06 23:59:59,0
90984,Mission::CardTrainingMission::CountMission,1000,"[Extra Daily] 
Undergo Training 2 times!",,91595,15,"Choose any characters and 
undergo Training 2 times! 
This mission will start at 
16:00 PST daily from 
7/30 to 8/9! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",2,,,{},,,,,,2020-07-31 00:00:00,2020-08-10 23:59:59,1
90985,Mission::TreasureShopExchangeMission::GetItemsMission,1000,"[Extra Daily] 
Exchange Treasures for items once!",,91595,15,"Exchange any Treasure for 
items at Baba's Shop once! 
This mission will start at 
16:00 PST daily from 
7/30 to 8/9! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",1,,,{},,,,,,2020-07-31 00:00:00,2020-08-10 23:59:59,1
90986,Mission::QuestAndZBattleClearMission::CountMission,1000,"[Extra Daily] Clear a stage 
in under 2 minutes 2 times!",,91595,15,"Come join the Quests and Events, 
and clear a stage within 
2 minutes 2 times! 
This mission will start at 
16:00 PST daily from 
7/30 to 8/9! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day. 

* World Tournament, 
Ultimate Clash and 
Extreme Z-Battle excluded.",2,,,"{""battle_types"": [""quest""], ""clear_time_lt"": ""00:02:00""}",,,,,,2020-07-31 00:00:00,2020-08-10 23:59:59,1
90987,Mission::QuestAndZBattleClearMission::CountMission,1000,"[Extra Daily] Clear a stage 
under special cond. 2 times!",,91595,15,"Come join the Quests and Events, 
and clear a stage without 
receiving any damage either 
on the map or in battle 2 times! 
This mission will start at 
16:00 PST daily from 
7/30 to 8/9! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day. 

* World Tournament, 
Ultimate Clash and 
Extreme Z-Battle excluded.",2,,,"{""battle_types"": [""quest""], ""require_no_damage"": true}",,,,,,2020-07-31 00:00:00,2020-08-10 23:59:59,1
90988,Mission::CompleteMission,1000,"[Extra Daily] Complete 
all the specified missions!",,91595,15,"Complete all the 
""5th Anniversary! Super 
Thanks! Extra Missions""! 
This mission will start at 
16:00 PST daily from 
7/30 to 8/9! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",4,,,"{""mission_ids"": [90984, 90985, 90986, 90987]}",,,,,,2020-07-31 00:00:00,2020-08-10 23:59:59,1
90989,Mission::BattleStartMission::UseActMission,1000,"[Crank It Up Daily] 
Consume at least 15 STA!",,91596,15,"Come join the Quests and Events, 
and consume at least 15 STA 
per day! 
This mission will start at 
16:00 PST daily from 
8/10 to 8/26! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",15,,,{},,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,1
90990,Mission::QuestAndZBattleClearMission::CountMission,1000,"[Crank It Up Daily] 
Clear any stage 2 times!",,91596,15,"Clear any of the stages 2 times! 
This mission will start at 
16:00 PST daily from 
8/10 to 8/26! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",2,,,{},,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,1
90991,Mission::CompleteMission,1000,"[Crank It Up Daily] Complete 
all the specified missions!",,91596,15,"Complete all the 
Daily Missions from 
""Crank It Up! 
Maximum Power 
Special Missions""! 
This mission will start at 
16:00 PST daily from 
8/10 to 8/26! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",2,,,"{""mission_ids"": [90989, 90990]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,1
90992,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] Clear a stage 
under special cond. once!",,91596,6,"Come join the Quests and Events, 
and clear any stage once with 
at least 2 ""Universe 6"" Category 
characters on your team 
(Friends do not count)! 

* World Tournament and 
Ultimate Clash excluded.",1,,,"{""all_card_category_ids"": [27, 27]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
90993,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] Clear a stage 
under special cond. 3 times!",,91596,6,"Come join the Quests and Events, 
and clear any stage 3 times with 
at least 2 ""Universe 6"" Category 
characters on your team 
(Friends do not count)! 

* World Tournament and 
Ultimate Clash excluded.",3,,,"{""all_card_category_ids"": [27, 27]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
90994,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Growth Event once!",,91596,6,"Clear any stage 
in the ""Growth"" Category 
of the Event page once!",1,,,"{""area_category_ids"": [1, 3, 4, 5, 6]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
90995,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Growth Event 3 times!",,91596,6,"Clear any stage 
in the ""Growth"" Category 
of the Event page 3 times!",3,,,"{""area_category_ids"": [1, 3, 4, 5, 6]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
90996,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Story Event once!",,91596,6,"Clear any stage 
in the ""Story"" Category 
of the Event page once!",1,,,"{""area_category_ids"": [2, 7, 8, 9]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
90997,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Story Event 3 times!",,91596,6,"Clear any stage 
in the ""Story"" Category 
of the Event page 3 times!",3,,,"{""area_category_ids"": [2, 7, 8, 9]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
90998,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Story Event 5 times!",,91596,6,"Clear any stage 
in the ""Story"" Category 
of the Event page 5 times!",5,,,"{""area_category_ids"": [2, 7, 8, 9]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
90999,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Story Event 10 times!",,91596,6,"Clear any stage 
in the ""Story"" Category 
of the Event page 10 times!",10,,,"{""area_category_ids"": [2, 7, 8, 9]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
91000,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Dokkan Event 3 times!",,91596,6,"Clear any stage of 
a Dokkan Event 3 times!",3,,,"{""area_category_ids"": [10]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
91001,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Dokkan Event 5 times!",,91596,6,"Clear any stage of 
a Dokkan Event 5 times!",5,,,"{""area_category_ids"": [10]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
91002,Mission::BattleStartMission::UseActMission,4,"[Part 1] 
Consume at least 300 STA!",,91596,6,"Come join the Quests and Events, 
and consume at least 300 STA 
during the event! 

* STA consumed in 
the World Tournament 
will not be counted.",300,,,{},,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
91003,Mission::BattleStartMission::UseActMission,4,"[Part 1] 
Consume at least 700 STA!",,91596,6,"Come join the Quests and Events, 
and consume at least 700 STA 
during the event! 

* STA consumed in 
the World Tournament 
will not be counted.",700,,,{},,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
91004,Mission::CompleteMission,4,Complete all the Part 1 Missions!,,91596,6,"Complete all the missions 
from Part 1 of the ""Crank It Up! 
Maximum Power Special Missions""! 
(Daily Missions excluded)",12,,,"{""mission_ids"": [90992, 90993, 90994, 90995, 90996, 90997, 90998, 90999, 91000, 91001, 91002, 91003]}",,,,,,2020-08-11 00:00:00,2020-08-27 23:59:59,0
91005,Mission::CardTrainingMission::CountMission,4,"[Part 2] 
Undergo Training 3 times!",,91596,6,"Choose any characters 
and undergo Training 3 times!",3,,,{},,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91006,Mission::CardAwakeningMission::ZCountMission,4,"[Part 2] 
Z-Awaken 1 character!",,91596,6,"Z-Awaken any character! 

* Extreme Z-Awakening excluded.",1,,,{},,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91007,Mission::CardAwakeningMission::DokkanCountMission,4,"[Part 2] 
Dokkan Awaken 1 character!",,91596,6,Dokkan Awaken any character!,1,,,{},,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91008,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] Clear a stage using 
only Super Attacks 5 times!",,91596,6,"Come join the Quests and Events, 
and clear any stage using 
ONLY Super Attacks 5 times 
(without using normal attacks)! 

* World Tournament, 
Ultimate Clash and 
Extreme Z-Battle excluded.",5,,,"{""battle_types"": [""quest""], ""require_player_special_attack_only"": true}",,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91009,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] Clear a stage without 
receiving any damage 5 times!",,91596,6,"Come join the Quests and Events, 
and clear a stage without 
receiving any damage either 
on the map or in battle 5 times! 

* World Tournament, 
Ultimate Clash and 
Extreme Z-Battle excluded.",5,,,"{""battle_types"": [""quest""], ""require_no_damage"": true}",,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91010,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] Clear a stage 
in under 2 minutes 5 times!",,91596,6,"Come join the Quests and Events, 
and clear a stage within 
2 minutes 5 times! 

* World Tournament, 
Ultimate Clash and 
Extreme Z-Battle excluded.",5,,,"{""battle_types"": [""quest""], ""clear_time_lt"": ""00:02:00""}",,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91011,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 2] Clear a stage without 
using a Support Item 5 times!",,91596,6,"Come join the Quests and Events, 
and clear a stage without using 
any Support Items 5 times! 

* World Tournament and 
Ultimate Clash excluded.",5,,,"{""battle_types"": [""quest""], ""require_use_no_support_item"": true}",,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91012,Mission::CompleteMission,4,"Complete all the 
""Crank It Up"" Special Missions!",,91596,6,"Complete all the missions 
from Part 1 and Part 2 
of the ""Crank It Up! 
Maximum Power 
Special Missions""! 
(Daily Missions excluded)",19,,,"{""mission_ids"": [90992, 90993, 90994, 90995, 90996, 90997, 90998, 90999, 91000, 91001, 91002, 91003, 91005, 91006, 91007, 91008, 91009, 91010, 91011]}",,,,,,2020-08-17 00:00:00,2020-08-27 23:59:59,0
91013,Mission::QuestAndZBattleClearMission::CountMission,1000,"[Late Autumn Daily] 
Clear any stage once!",,91601,15,"Clear any of the stages once! 
This mission will start at 
16:00 PST daily from 
10/4 to 10/20! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",1,,,{},,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,1
91014,Mission::BattleStartMission::UseActMission,1000,"[Late Autumn Daily] 
Consume at least 30 STA!",,91601,15,"Come join the Quests and Events, 
and consume at least 30 STA 
per day! 
This mission will start at 
16:00 PST daily from 
10/4 to 10/20! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",30,,,{},,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,1
91015,Mission::CompleteMission,1000,"[Late Autumn Daily] Complete 
all the specified missions!",,91601,15,"Complete all the 
Daily Missions from 
""Late Autumn Awakening! 
Autumnal Training 
Special Missions""! 
This mission will start at 
16:00 PST daily from 
10/4 to 10/20! 

Complete the mission 
and claim the rewards by 
15:59 PST the next day.",2,,,"{""mission_ids"": [91013, 91014]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,1
91016,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] Clear a stage 
under special cond. once!",,91601,6,"Come join the Quests and Events, 
and clear any stage once with 
at least 3 ""Goku's Family"" 
Category characters on your team 
(Friends do not count)! 

* World Tournament and 
Ultimate Clash excluded.",1,,,"{""all_card_category_ids"": [30, 30, 30]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91017,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] Clear a stage 
under special cond. 3 times!",,91601,6,"Come join the Quests and Events, 
and clear any stage 3 times with 
at least 3 ""Goku's Family"" 
Category characters on your team 
(Friends do not count)! 

* World Tournament and 
Ultimate Clash excluded.",3,,,"{""all_card_category_ids"": [30, 30, 30]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91018,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] Clear a stage 
under special cond. 5 times!",,91601,6,"Come join the Quests and Events, 
and clear any stage 5 times with 
at least 3 ""Goku's Family"" 
Category characters on your team 
(Friends do not count)! 

* World Tournament and 
Ultimate Clash excluded.",5,,,"{""all_card_category_ids"": [30, 30, 30]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91019,Mission::CardAwakeningMission::ZCountMission,4,"[Part 1] 
Z-Awaken 3 characters!",,91601,6,"Z-Awaken any 3 characters! 

* Extreme Z-Awakening excluded.",3,,,{},,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91020,Mission::CardAwakeningMission::DokkanCountMission,4,"[Part 1] 
Dokkan Awaken 1 character!",,91601,6,Dokkan Awaken any character!,1,,,{},,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91021,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Growth Event once!",,91601,6,"Clear any stage 
in the ""Growth"" Category 
of the Event page once!",1,,,"{""area_category_ids"": [1, 3, 4, 5, 6]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91022,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Growth Event 3 times!",,91601,6,"Clear any stage 
in the ""Growth"" Category 
of the Event page 3 times!",3,,,"{""area_category_ids"": [1, 3, 4, 5, 6]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91023,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Story Event 3 times!",,91601,6,"Clear any stage 
in the ""Story"" Category 
of the Event page 3 times!",3,,,"{""area_category_ids"": [2, 7, 8, 9]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91024,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Story Event 7 times!",,91601,6,"Clear any stage 
in the ""Story"" Category 
of the Event page 7 times!",7,,,"{""area_category_ids"": [2, 7, 8, 9]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91025,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Dokkan Event 3 times!",,91601,6,"Clear any stage of 
a Dokkan Event 3 times!",3,,,"{""area_category_ids"": [10]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91026,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Dokkan Event 5 times!",,91601,6,"Clear any stage of 
a Dokkan Event 5 times!",5,,,"{""area_category_ids"": [10]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91027,Mission::QuestAndZBattleClearMission::CountMission,4,"[Part 1] 
Clear any Dokkan Event 7 times!",,91601,6,"Clear any stage of 
a Dokkan Event 7 times!",7,,,"{""area_category_ids"": [10]}",,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91028,Mission::BattleStartMission::UseActMission,4,"[Part 1] 
Consume at least 300 STA!",,91601,6,"Come join the Quests and Events, 
and consume at least 300 STA 
during the event! 

* STA consumed in 
the World Tournament 
will not be counted.",300,,,{},,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91029,Mission::BattleStartMission::UseActMission,4,"[Part 1] 
Consume at least 500 STA!",,91601,6,"Come join the Quests and Events, 
and consume at least 500 STA 
during the event! 

* STA consumed in 
the World Tournament 
will not be counted.",500,,,{},,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
91030,Mission::BattleStartMission::UseActMission,4,"[Part 1] 
Consume at least 700 STA!",,91601,6,"Come join the Quests and Events, 
and consume at least 700 STA 
during the event! 

* STA consumed in 
the World Tournament 
will not be counted.",700,,,{},,,,,,2020-10-05 00:00:00,2020-10-21 23:59:59,0
