id,rmbattle_id,type,name,description,priority,target_value,conditions
95010,95,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
95011,95,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
95012,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
95013,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
95014,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
95015,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
95016,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
95017,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
95018,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
95019,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
95020,95,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
96001,96,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
96002,96,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
96003,96,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
96004,96,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
96005,96,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
96006,96,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
96007,96,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
96008,96,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
96009,96,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
96010,96,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
96011,96,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
96012,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
96013,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
96014,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
96015,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
96016,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
96017,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
96018,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
96019,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
96020,96,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
97001,97,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
97002,97,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,999,1,{}
97003,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,998,2,{}
97004,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,997,3,{}
97005,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,996,4,{}
97006,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,995,5,{}
97007,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,994,6,{}
97008,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,993,7,{}
97009,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,992,8,{}
97010,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,991,9,{}
97011,97,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,990,10,{}
97012,97,RMBattleMission::StageFinishMission::RoundPassedMission,Defeat Buu (Kid).,Defeat Buu (Kid).,989,1,"{""stage_enemy_id"": 9705}"
97013,97,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,988,1,"{""level"": 1}"
97014,97,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,987,2,"{""level"": 1}"
97015,97,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,986,3,"{""level"": 1}"
98001,98,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
98002,98,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,999,1,{}
98003,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,998,2,{}
98004,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,997,3,{}
98005,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,996,4,{}
98006,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,995,5,{}
98007,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,994,6,{}
98008,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,993,7,{}
98009,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,992,8,{}
98010,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,991,9,{}
98011,98,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,990,10,{}
98012,98,RMBattleMission::StageFinishMission::RoundPassedMission,"Defeat the enemy in Phase 1 
of the Level 1 boss battle.","Defeat the enemy in Phase 1 
of the Level 1 boss battle.",989,1,"{""stage_enemy_id"": 9805}"
98013,98,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,988,1,"{""level"": 1}"
98014,98,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,987,2,"{""level"": 1}"
98015,98,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,986,3,"{""level"": 1}"
99001,99,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
99002,99,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
99003,99,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
99004,99,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
99005,99,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
99006,99,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
99007,99,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
99008,99,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
99009,99,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
99010,99,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
99011,99,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
99012,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
99013,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
99014,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
99015,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
99016,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
99017,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
99018,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
99019,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
99020,99,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
100001,100,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
100002,100,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
100003,100,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
100004,100,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
100005,100,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
100006,100,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
100007,100,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
100008,100,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
100009,100,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
100010,100,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
100011,100,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
100012,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
100013,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
100014,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
100015,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
100016,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
100017,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
100018,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
100019,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
100020,100,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
101001,101,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
101002,101,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
101003,101,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
101004,101,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
101005,101,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
101006,101,RMBattleMission::StageFinishMission::RoundPassedMission,"Defeat the enemy in Phase 1 
of the Level 1 boss battle.","Defeat the enemy in Phase 1 
of the Level 1 boss battle.",993,1,"{""stage_enemy_id"": 10103}"
101007,101,RMBattleMission::StageFinishMission::RoundPassedMission,"Defeat the enemy in Phase 2 
of the Level 1 boss battle.","Defeat the enemy in Phase 2 
of the Level 1 boss battle.",992,1,"{""stage_enemy_id"": 10104}"
101008,101,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,991,1,"{""level"": 1}"
101009,101,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,990,2,"{""level"": 1}"
101010,101,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,989,3,"{""level"": 1}"
102001,102,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
102002,102,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
102003,102,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
102004,102,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
102005,102,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
102006,102,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
102007,102,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
102008,102,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
102009,102,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
102010,102,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
102011,102,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
102012,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
102013,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
102014,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
102015,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
102016,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
102017,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
102018,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
102019,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
102020,102,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
103001,103,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
103002,103,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
103003,103,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
103004,103,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
103005,103,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
103006,103,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
103007,103,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
103008,103,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
103009,103,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
103010,103,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
103011,103,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
103012,103,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
103013,103,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
